OrganizationIdentifier,OrganizationFormalName,ActivityMediaName,ActivityStartDate,MonitoringLocationIdentifier,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultCommentTest,ProviderName
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/31/2017,21NEB001_WQX-LRE3HBUTLR35,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/7/2017,21NEB001_WQX-LRE3HBUTLR35,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/14/2017,21NEB001_WQX-LRE3HBUTLR35,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/21/2017,21NEB001_WQX-LRE3HBUTLR35,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/28/2017,21NEB001_WQX-LRE3HBUTLR35,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/4/2017,21NEB001_WQX-LRE3HBUTLR35,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/11/2017,21NEB001_WQX-LRE3HBUTLR35,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/18/2017,21NEB001_WQX-LRE3HBUTLR35,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/25/2017,21NEB001_WQX-LRE3HBUTLR35,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/1/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/8/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/15/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/22/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/29/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,0.25,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/5/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/12/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,0.73,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/19/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,21.77,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/26/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,32.06,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/3/3017,21NEB001_WQX-LNE2IRONHT47,Microcystin,17.15,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/10/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,15.82,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/17/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,4.97,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/24/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,3.22,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/31/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,14.28,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/7/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,3.04,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/14/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,1.91,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/21/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,1.16,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/28/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,1.35,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/4/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,1.77,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/11/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,8.82,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/18/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,1.31,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/25/2017,21NEB001_WQX-LNE2IRONHT47,Microcystin,3.05,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/1/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0.66,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/8/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/15/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0.4,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/22/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/29/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/5/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/12/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/19/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/26/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/3/3017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/10/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/17/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/24/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/31/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/7/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/14/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/21/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/28/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/4/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/11/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/18/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/25/2017,21NEB001_WQX-LMP2JOHNSN20,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/1/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/8/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/15/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/22/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/29/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/5/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/12/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,0.18,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/19/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,0.36,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/26/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,6.79,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/3/3017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,35,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/10/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,19.81,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/17/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,35,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/24/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,5.39,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/31/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,9.31,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/7/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,0.84,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/14/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,4.55,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/21/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,7.91,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/28/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,8.05,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/4/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,4.92,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/11/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,26.18,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/18/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,2.35,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/25/2017,21NEB001_WQX-LNE2KIRKCV21,Microcystin,3.15,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/1/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0.77,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/8/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0.29,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/15/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/22/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0.93,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/29/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/5/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/12/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/19/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/26/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/3/3017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/10/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/17/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/24/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/31/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/7/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0.21,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/14/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0.51,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/21/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0.23,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/28/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/4/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0.27,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/11/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0.19,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/18/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0.29,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/25/2017,21NEB001_WQX-LNP2MCCNHY28,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/1/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0.7,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/8/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/15/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/22/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/29/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/5/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/12/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/19/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/26/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/3/3017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/10/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/17/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/24/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/31/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/7/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/14/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/21/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/28/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/4/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/11/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/18/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/25/2017,21NEB001_WQX-LSP1MALONY26,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/1/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/8/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/15/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/22/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/29/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/5/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/12/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/19/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/26/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/3/3017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/10/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/17/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/24/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/31/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/7/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/14/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/21/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/28/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/4/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/11/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/18/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/25/2017,21NEB001_WQX-LNP3MINTRE31,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/1/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0.17,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/8/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/15/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/22/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,5/29/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/5/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/12/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/19/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,6/26/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/3/3017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/10/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0.18,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/17/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/24/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,7/31/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0.31,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/7/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/14/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/21/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,8/28/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/4/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
21NEB001_WQX,Nebraska Dept. of Environmental Quality,Water,9/11/2017,21NEB001_WQX-LLP1LNORTH22,Microcystin,0,ug/l,,DEQ.NE.GOV
